dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,18,AUC,0.74248,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,18,TPR@1%FPR,0.057999999999999996,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,18,membership_advantage@1%FPR,0.047999999999999994,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,18,TPR@0.1%FPR,0.031,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,18,membership_advantage@0.1%FPR,0.03,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,19,AUC,0.759712,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,19,TPR@1%FPR,0.07942857142857143,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,19,membership_advantage@1%FPR,0.06942857142857144,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,19,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,19,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,20,AUC,0.7999919999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,20,TPR@1%FPR,0.096,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,20,membership_advantage@1%FPR,0.08600000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,20,TPR@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,20,membership_advantage@0.1%FPR,0.005,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,21,AUC,0.7206159999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,21,TPR@1%FPR,0.062,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,21,membership_advantage@1%FPR,0.052,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,21,TPR@0.1%FPR,0.035,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,21,membership_advantage@0.1%FPR,0.034,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,22,AUC,0.755592,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,22,TPR@1%FPR,0.064,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,22,membership_advantage@1%FPR,0.054,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,22,TPR@0.1%FPR,0.03,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,22,membership_advantage@0.1%FPR,0.028999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,23,AUC,0.7564719999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,23,TPR@1%FPR,0.11,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,23,membership_advantage@1%FPR,0.1,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,23,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,23,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,24,AUC,0.727592,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,24,TPR@1%FPR,0.023,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,24,membership_advantage@1%FPR,0.013,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,24,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,24,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,25,AUC,0.750184,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,25,TPR@1%FPR,0.062,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,25,membership_advantage@1%FPR,0.052,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,25,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,25,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,26,AUC,0.7389519999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,26,TPR@1%FPR,0.09999999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,26,membership_advantage@1%FPR,0.09,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,26,TPR@0.1%FPR,0.022,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,26,membership_advantage@0.1%FPR,0.020999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,27,AUC,0.72128,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,27,TPR@1%FPR,0.027333333333333334,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,27,membership_advantage@1%FPR,0.017333333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,27,TPR@0.1%FPR,0.006333333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,27,membership_advantage@0.1%FPR,0.005333333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,28,AUC,0.7749759999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,28,TPR@1%FPR,0.10200000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,28,membership_advantage@1%FPR,0.09200000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,28,TPR@0.1%FPR,0.0525,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,28,membership_advantage@0.1%FPR,0.0515,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,29,AUC,0.748288,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,29,TPR@1%FPR,0.047,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,29,membership_advantage@1%FPR,0.037,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,29,TPR@0.1%FPR,0.011,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,29,membership_advantage@0.1%FPR,0.009999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,30,AUC,0.765512,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,30,TPR@1%FPR,0.05499999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,30,membership_advantage@1%FPR,0.04499999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,30,TPR@0.1%FPR,0.007,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,30,membership_advantage@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,31,AUC,0.748224,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,31,TPR@1%FPR,0.152,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,31,membership_advantage@1%FPR,0.142,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,31,TPR@0.1%FPR,0.04,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,31,membership_advantage@0.1%FPR,0.039,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,32,AUC,0.7731279999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,32,TPR@1%FPR,0.05666666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,32,membership_advantage@1%FPR,0.04666666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,32,TPR@0.1%FPR,0.041666666666666664,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,32,membership_advantage@0.1%FPR,0.04066666666666666,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,33,AUC,0.741776,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,33,TPR@1%FPR,0.06733333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,33,membership_advantage@1%FPR,0.057333333333333326,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,33,TPR@0.1%FPR,0.022,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,33,membership_advantage@0.1%FPR,0.020999999999999998,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,34,AUC,0.72576,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,34,TPR@1%FPR,0.032,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,34,membership_advantage@1%FPR,0.022,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,34,TPR@0.1%FPR,0.0212,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,34,membership_advantage@0.1%FPR,0.0202,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,35,AUC,0.79856,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,35,TPR@1%FPR,0.05499999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,35,membership_advantage@1%FPR,0.04499999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,35,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,35,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,36,AUC,0.737936,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,36,TPR@1%FPR,0.048,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,36,membership_advantage@1%FPR,0.038,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,36,TPR@0.1%FPR,0.004,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,36,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,37,AUC,0.768312,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,37,TPR@1%FPR,0.006666666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,37,membership_advantage@1%FPR,-0.003333333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,37,TPR@0.1%FPR,0.0006666666666666666,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,37,membership_advantage@0.1%FPR,-0.0003333333333333334,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,38,AUC,0.782952,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,38,TPR@1%FPR,0.029500000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,38,membership_advantage@1%FPR,0.019500000000000003,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,38,TPR@0.1%FPR,0.01375,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,38,membership_advantage@0.1%FPR,0.012750000000000001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,39,AUC,0.7688639999999999,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,39,TPR@1%FPR,0.078,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,39,membership_advantage@1%FPR,0.068,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,39,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,39,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,40,AUC,0.750552,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,40,TPR@1%FPR,0.034,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,40,membership_advantage@1%FPR,0.024,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,40,TPR@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,40,membership_advantage@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,41,AUC,0.748872,
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,41,TPR@1%FPR,0.084,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,41,membership_advantage@1%FPR,0.07400000000000001,2.5
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,41,TPR@0.1%FPR,0.015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p005,neg_loss,250,41,membership_advantage@0.1%FPR,0.013999999999999999,0.25
