dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_reference_centered,ref_logit_margin,250,11,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,11,AUC,0.925104,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,11,TPR@1%FPR,0.164,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,11,membership_advantage@1%FPR,0.154,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,11,TPR@0.1%FPR,0.0,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,11,membership_advantage@0.1%FPR,-0.001,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,12,AUC,0.86664,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,12,TPR@1%FPR,0.212,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,12,membership_advantage@1%FPR,0.20199999999999999,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,12,TPR@0.1%FPR,0.156,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,12,membership_advantage@0.1%FPR,0.155,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,12,AUC,0.924384,
credit_default,random_forest_reference_centered,ref_logit_margin,250,12,TPR@1%FPR,0.4,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,12,membership_advantage@1%FPR,0.39,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,12,TPR@0.1%FPR,0.02,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,12,membership_advantage@0.1%FPR,0.019,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,12,AUC,0.924656,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,12,TPR@1%FPR,0.304,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,12,membership_advantage@1%FPR,0.294,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,12,TPR@0.1%FPR,0.228,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,12,membership_advantage@0.1%FPR,0.227,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,13,AUC,0.869904,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,13,TPR@1%FPR,0.208,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,13,membership_advantage@1%FPR,0.19799999999999998,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,13,TPR@0.1%FPR,0.152,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,13,membership_advantage@0.1%FPR,0.151,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,13,AUC,0.9084639999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,250,13,TPR@1%FPR,0.22,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,13,membership_advantage@1%FPR,0.21,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,13,TPR@0.1%FPR,0.012,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,13,membership_advantage@0.1%FPR,0.011,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,13,AUC,0.915712,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,13,TPR@1%FPR,0.276,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,13,membership_advantage@1%FPR,0.266,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,13,TPR@0.1%FPR,0.012,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,13,membership_advantage@0.1%FPR,0.011,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,14,AUC,0.8328639999999999,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,14,TPR@1%FPR,0.164,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,14,membership_advantage@1%FPR,0.154,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,14,TPR@0.1%FPR,0.096,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,14,membership_advantage@0.1%FPR,0.095,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,14,AUC,0.9071199999999999,
credit_default,random_forest_reference_centered,ref_logit_margin,250,14,TPR@1%FPR,0.364,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,14,membership_advantage@1%FPR,0.354,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,14,TPR@0.1%FPR,0.004,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,14,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,14,AUC,0.9081600000000001,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,14,TPR@1%FPR,0.38,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,14,membership_advantage@1%FPR,0.37,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,14,TPR@0.1%FPR,0.168,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,14,membership_advantage@0.1%FPR,0.167,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,15,AUC,0.874368,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,15,TPR@1%FPR,0.16,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,15,membership_advantage@1%FPR,0.15,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,15,TPR@0.1%FPR,0.136,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,15,membership_advantage@0.1%FPR,0.135,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,15,AUC,0.912128,
credit_default,random_forest_reference_centered,ref_logit_margin,250,15,TPR@1%FPR,0.012,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,15,membership_advantage@1%FPR,0.002,2.5
credit_default,random_forest_reference_centered,ref_logit_margin,250,15,TPR@0.1%FPR,0.012,0.25
credit_default,random_forest_reference_centered,ref_logit_margin,250,15,membership_advantage@0.1%FPR,0.011,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,15,AUC,0.920976,
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,15,TPR@1%FPR,0.468,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,15,membership_advantage@1%FPR,0.458,2.5
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,15,TPR@0.1%FPR,0.196,0.25
credit_default,random_forest_reference_centered,ref_z_logit_margin,250,15,membership_advantage@0.1%FPR,0.195,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,16,AUC,0.866368,
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,16,TPR@1%FPR,0.128,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,16,membership_advantage@1%FPR,0.11800000000000001,2.5
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,16,TPR@0.1%FPR,0.052,0.25
credit_default,random_forest_reference_centered,ref_centered_neg_loss,250,16,membership_advantage@0.1%FPR,0.051,0.25
