dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
credit_default,random_forest_reference_centered,ref_logit_margin,500,TPR@0.1%FPR,200,0.033025,0.06883622961448199,0.0,0.01,0.25610000000000005,0.25610000000000005,0.0,0.488,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_logit_margin,500,TPR@1%FPR,200,0.31496999999999997,0.14946739312652843,0.016,0.308,0.5803,0.5643,0.01,0.642,
credit_default,random_forest_reference_centered,ref_logit_margin,500,membership_advantage@0.1%FPR,200,0.032025000000000005,0.06883622961448199,-0.001,0.009000000000000001,0.25510000000000005,0.25610000000000005,-0.001,0.487,severe_tail_resolution_warning: expected false positives < 1
credit_default,random_forest_reference_centered,ref_logit_margin,500,membership_advantage@1%FPR,200,0.30497,0.14946739312652843,0.006,0.298,0.5703,0.5643,0.0,0.632,
credit_default,random_forest_reference_centered,ref_logit_margin,1000,AUC,200,0.9244704300000001,0.00615101612965177,0.9122525875000002,0.9247164999999999,0.9365427374999998,0.024290149999999677,0.9084445,0.93971,
credit_default,random_forest_reference_centered,ref_logit_margin,1000,TPR@0.1%FPR,200,0.010550000000000002,0.01614281426088111,0.001,0.008,0.028250000000000056,0.027250000000000055,0.0,0.176,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_logit_margin,1000,TPR@1%FPR,200,0.33031,0.11302316167660893,0.13075,0.326,0.5322500000000001,0.4015000000000001,0.017,0.59,
credit_default,random_forest_reference_centered,ref_logit_margin,1000,membership_advantage@0.1%FPR,200,0.009550000000000001,0.016142814260881107,0.0,0.007,0.027250000000000055,0.027250000000000055,-0.001,0.175,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_logit_margin,1000,membership_advantage@1%FPR,200,0.32031000000000004,0.11302316167660895,0.12075000000000001,0.316,0.5222500000000001,0.4015000000000001,0.007000000000000003,0.58,
credit_default,random_forest_reference_centered,ref_logit_margin,2500,AUC,200,0.9253310716,0.0038220725338853536,0.9187125220000001,0.9249997600000001,0.933332556,0.014620033999999893,0.91711296,0.9369710400000001,
credit_default,random_forest_reference_centered,ref_logit_margin,2500,TPR@0.1%FPR,200,0.009647999999999999,0.0034080743616111656,0.004390000000000001,0.0095,0.016410000000000004,0.012020000000000003,0.0032,0.018,tail_resolution_warning: expected false positives < 5
credit_default,random_forest_reference_centered,ref_logit_margin,2500,TPR@1%FPR,200,0.326,0.06322163614129193,0.21150000000000002,0.32020000000000004,0.44846,0.23696,0.1876,0.486,
credit_default,random_forest_reference_centered,ref_logit_margin,2500,membership_advantage@0.1%FPR,200,0.008648,0.0034080743616111656,0.0033900000000000007,0.0085,0.015410000000000004,0.012020000000000003,0.0022,0.016999999999999998,tail_resolution_warning: expected false positives < 5
