dataset,model,attack_score,corruption_rate,repeat,metric,value,threshold,empirical_fpr,tie_fraction,n_members,n_nonmembers
credit_default,random_forest,neg_loss,0.02,2,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,2,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,3,AUC,0.7480815111111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,3,TPR@1%FPR,0.045815196078431375,-0.0100503358989954,0.01,0.09558823529411764,15000,15000
credit_default,random_forest,neg_loss,0.02,3,membership_advantage@1%FPR,0.03581519607843137,-0.0100503358989954,0.01,0.09558823529411764,15000,15000
credit_default,random_forest,neg_loss,0.02,3,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,3,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,4,AUC,0.7496530688888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,4,TPR@1%FPR,0.045815196078431375,-0.0100503358989954,0.01,0.09558823529411764,15000,15000
credit_default,random_forest,neg_loss,0.02,4,membership_advantage@1%FPR,0.03581519607843137,-0.0100503358989954,0.01,0.09558823529411764,15000,15000
credit_default,random_forest,neg_loss,0.02,4,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,4,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,5,AUC,0.7483752733333334,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,5,TPR@1%FPR,0.04578491484184915,-0.0100503358989954,0.01,0.0948905109489051,15000,15000
credit_default,random_forest,neg_loss,0.02,5,membership_advantage@1%FPR,0.03578491484184915,-0.0100503358989954,0.01,0.0948905109489051,15000,15000
credit_default,random_forest,neg_loss,0.02,5,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,5,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,6,AUC,0.74702902,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,6,TPR@1%FPR,0.04544057971014493,-0.0100503358989954,0.01,0.08695652173913047,15000,15000
credit_default,random_forest,neg_loss,0.02,6,membership_advantage@1%FPR,0.03544057971014493,-0.0100503358989954,0.01,0.08695652173913047,15000,15000
credit_default,random_forest,neg_loss,0.02,6,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,6,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,7,AUC,0.7499478088888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,7,TPR@1%FPR,0.04584592592592593,-0.0100503358989954,0.01,0.0962962962962963,15000,15000
credit_default,random_forest,neg_loss,0.02,7,membership_advantage@1%FPR,0.03584592592592593,-0.0100503358989954,0.01,0.0962962962962963,15000,15000
credit_default,random_forest,neg_loss,0.02,7,TPR@0.1%FPR,0.004931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,7,membership_advantage@0.1%FPR,0.003931818181818182,0.0,0.001,0.34090909090909094,15000,15000
credit_default,random_forest,neg_loss,0.02,8,AUC,0.7495480688888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,8,TPR@1%FPR,0.04558245614035088,-0.0100503358989954,0.01,0.09022556390977447,15000,15000
credit_default,random_forest,neg_loss,0.02,8,membership_advantage@1%FPR,0.035582456140350875,-0.0100503358989954,0.01,0.09022556390977447,15000,15000
credit_default,random_forest,neg_loss,0.02,8,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,8,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,9,AUC,0.7485954800000001,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,9,TPR@1%FPR,0.04517696078431373,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,9,membership_advantage@1%FPR,0.035176960784313725,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,9,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,9,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,10,AUC,0.7488456177777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,10,TPR@1%FPR,0.0460695652173913,-0.0100503358989954,0.01,0.10144927536231879,15000,15000
credit_default,random_forest,neg_loss,0.02,10,membership_advantage@1%FPR,0.0360695652173913,-0.0100503358989954,0.01,0.10144927536231879,15000,15000
credit_default,random_forest,neg_loss,0.02,10,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,10,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,11,AUC,0.7477007800000001,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,11,TPR@1%FPR,0.04815958005249344,-0.0100503358989954,0.01,0.14960629921259852,15000,15000
credit_default,random_forest,neg_loss,0.02,11,membership_advantage@1%FPR,0.03815958005249344,-0.0100503358989954,0.01,0.14960629921259852,15000,15000
credit_default,random_forest,neg_loss,0.02,11,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,11,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,12,AUC,0.7487486488888888,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,12,TPR@1%FPR,0.04926958637469587,-0.0100503358989954,0.01,0.17518248175182488,15000,15000
credit_default,random_forest,neg_loss,0.02,12,membership_advantage@1%FPR,0.03926958637469587,-0.0100503358989954,0.01,0.17518248175182488,15000,15000
credit_default,random_forest,neg_loss,0.02,12,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,12,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,13,AUC,0.7483780444444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,13,TPR@1%FPR,0.0441290780141844,-0.0100503358989954,0.01,0.056737588652482296,15000,15000
credit_default,random_forest,neg_loss,0.02,13,membership_advantage@1%FPR,0.0341290780141844,-0.0100503358989954,0.01,0.056737588652482296,15000,15000
credit_default,random_forest,neg_loss,0.02,13,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,13,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,14,AUC,0.7468688244444446,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,14,TPR@1%FPR,0.04476666666666666,-0.0100503358989954,0.01,0.07142857142857137,15000,15000
credit_default,random_forest,neg_loss,0.02,14,membership_advantage@1%FPR,0.03476666666666666,-0.0100503358989954,0.01,0.07142857142857137,15000,15000
credit_default,random_forest,neg_loss,0.02,14,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,14,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,15,AUC,0.7491421288888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,15,TPR@1%FPR,0.04411173708920188,-0.0100503358989954,0.01,0.056338028169014114,15000,15000
credit_default,random_forest,neg_loss,0.02,15,membership_advantage@1%FPR,0.03411173708920188,-0.0100503358989954,0.01,0.056338028169014114,15000,15000
credit_default,random_forest,neg_loss,0.02,15,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,15,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,16,AUC,0.7466638466666666,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,16,TPR@1%FPR,0.0463840579710145,-0.0100503358989954,0.01,0.10869565217391314,15000,15000
credit_default,random_forest,neg_loss,0.02,16,membership_advantage@1%FPR,0.036384057971014495,-0.0100503358989954,0.01,0.10869565217391314,15000,15000
credit_default,random_forest,neg_loss,0.02,16,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,16,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,17,AUC,0.7481108022222223,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,17,TPR@1%FPR,0.044788968824940045,-0.0100503358989954,0.01,0.07194244604316541,15000,15000
credit_default,random_forest,neg_loss,0.02,17,membership_advantage@1%FPR,0.03478896882494004,-0.0100503358989954,0.01,0.07194244604316541,15000,15000
credit_default,random_forest,neg_loss,0.02,17,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,17,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,18,AUC,0.7499696644444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,18,TPR@1%FPR,0.04517696078431373,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,18,membership_advantage@1%FPR,0.035176960784313725,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,18,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,18,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,19,AUC,0.7483392488888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,19,TPR@1%FPR,0.04402170542635659,-0.0100503358989954,0.01,0.054263565891472944,15000,15000
credit_default,random_forest,neg_loss,0.02,19,membership_advantage@1%FPR,0.03402170542635659,-0.0100503358989954,0.01,0.054263565891472944,15000,15000
credit_default,random_forest,neg_loss,0.02,19,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,19,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,20,AUC,0.7479141822222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,20,TPR@1%FPR,0.04572565947242206,-0.0100503358989954,0.01,0.09352517985611511,15000,15000
credit_default,random_forest,neg_loss,0.02,20,membership_advantage@1%FPR,0.03572565947242206,-0.0100503358989954,0.01,0.09352517985611511,15000,15000
credit_default,random_forest,neg_loss,0.02,20,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,20,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,21,AUC,0.7476905733333333,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,21,TPR@1%FPR,0.04441737089201878,-0.0100503358989954,0.01,0.06338028169014083,15000,15000
credit_default,random_forest,neg_loss,0.02,21,membership_advantage@1%FPR,0.03441737089201878,-0.0100503358989954,0.01,0.06338028169014083,15000,15000
credit_default,random_forest,neg_loss,0.02,21,TPR@0.1%FPR,0.0048,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,21,membership_advantage@0.1%FPR,0.0037999999999999996,0.0,0.001,0.3333333333333333,15000,15000
credit_default,random_forest,neg_loss,0.02,22,AUC,0.7487274466666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,22,TPR@1%FPR,0.046418491484184914,-0.0100503358989954,0.01,0.1094890510948906,15000,15000
credit_default,random_forest,neg_loss,0.02,22,membership_advantage@1%FPR,0.03641849148418491,-0.0100503358989954,0.01,0.1094890510948906,15000,15000
credit_default,random_forest,neg_loss,0.02,22,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,22,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,23,AUC,0.7480170977777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,23,TPR@1%FPR,0.04393383084577115,-0.0100503358989954,0.01,0.05223880597014933,15000,15000
credit_default,random_forest,neg_loss,0.02,23,membership_advantage@1%FPR,0.033933830845771146,-0.0100503358989954,0.01,0.05223880597014933,15000,15000
credit_default,random_forest,neg_loss,0.02,23,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,23,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,24,AUC,0.7480902644444445,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,24,TPR@1%FPR,0.0448578431372549,-0.0100503358989954,0.01,0.07352941176470582,15000,15000
credit_default,random_forest,neg_loss,0.02,24,membership_advantage@1%FPR,0.0348578431372549,-0.0100503358989954,0.01,0.07352941176470582,15000,15000
credit_default,random_forest,neg_loss,0.02,24,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,24,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,25,AUC,0.7497161088888888,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,25,TPR@1%FPR,0.044277192982456144,-0.0100503358989954,0.01,0.06015037593984965,15000,15000
credit_default,random_forest,neg_loss,0.02,25,membership_advantage@1%FPR,0.03427719298245614,-0.0100503358989954,0.01,0.06015037593984965,15000,15000
credit_default,random_forest,neg_loss,0.02,25,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,25,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,26,AUC,0.7479416977777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,26,TPR@1%FPR,0.04492982456140351,-0.0100503358989954,0.01,0.07518796992481197,15000,15000
credit_default,random_forest,neg_loss,0.02,26,membership_advantage@1%FPR,0.034929824561403505,-0.0100503358989954,0.01,0.07518796992481197,15000,15000
credit_default,random_forest,neg_loss,0.02,26,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,26,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,27,AUC,0.7490965777777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,27,TPR@1%FPR,0.04386811594202899,-0.0100503358989954,0.01,0.05072463768115949,15000,15000
credit_default,random_forest,neg_loss,0.02,27,membership_advantage@1%FPR,0.03386811594202899,-0.0100503358989954,0.01,0.05072463768115949,15000,15000
credit_default,random_forest,neg_loss,0.02,27,TPR@0.1%FPR,0.00422,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,27,membership_advantage@0.1%FPR,0.0032199999999999998,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,28,AUC,0.7471596866666667,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,28,TPR@1%FPR,0.04564223918575064,-0.0100503358989954,0.01,0.09160305343511456,15000,15000
credit_default,random_forest,neg_loss,0.02,28,membership_advantage@1%FPR,0.035642239185750636,-0.0100503358989954,0.01,0.09160305343511456,15000,15000
credit_default,random_forest,neg_loss,0.02,28,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,28,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,29,AUC,0.7473027266666668,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,29,TPR@1%FPR,0.04411173708920188,-0.0100503358989954,0.01,0.056338028169014114,15000,15000
credit_default,random_forest,neg_loss,0.02,29,membership_advantage@1%FPR,0.03411173708920188,-0.0100503358989954,0.01,0.056338028169014114,15000,15000
credit_default,random_forest,neg_loss,0.02,29,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,29,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,30,AUC,0.7473267377777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,30,TPR@1%FPR,0.04512608695652174,-0.0100503358989954,0.01,0.07971014492753632,15000,15000
credit_default,random_forest,neg_loss,0.02,30,membership_advantage@1%FPR,0.03512608695652174,-0.0100503358989954,0.01,0.07971014492753632,15000,15000
credit_default,random_forest,neg_loss,0.02,30,TPR@0.1%FPR,0.00422,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,30,membership_advantage@0.1%FPR,0.0032199999999999998,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,31,AUC,0.7474635844444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,31,TPR@1%FPR,0.045151338199513384,-0.0100503358989954,0.01,0.08029197080291979,15000,15000
credit_default,random_forest,neg_loss,0.02,31,membership_advantage@1%FPR,0.03515133819951338,-0.0100503358989954,0.01,0.08029197080291979,15000,15000
credit_default,random_forest,neg_loss,0.02,31,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,31,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,32,AUC,0.7480119444444444,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,32,TPR@1%FPR,0.04230962962962963,-0.0100503358989954,0.01,0.01481481481481492,15000,15000
credit_default,random_forest,neg_loss,0.02,32,membership_advantage@1%FPR,0.032309629629629626,-0.0100503358989954,0.01,0.01481481481481492,15000,15000
credit_default,random_forest,neg_loss,0.02,32,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,32,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,33,AUC,0.7473395066666666,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,33,TPR@1%FPR,0.04666235011990408,-0.0100503358989954,0.01,0.11510791366906481,15000,15000
credit_default,random_forest,neg_loss,0.02,33,membership_advantage@1%FPR,0.036662350119904076,-0.0100503358989954,0.01,0.11510791366906481,15000,15000
credit_default,random_forest,neg_loss,0.02,33,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,33,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,34,AUC,0.74864752,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,34,TPR@1%FPR,0.04648888888888889,-0.0100503358989954,0.01,0.11111111111111122,15000,15000
credit_default,random_forest,neg_loss,0.02,34,membership_advantage@1%FPR,0.03648888888888889,-0.0100503358989954,0.01,0.11111111111111122,15000,15000
credit_default,random_forest,neg_loss,0.02,34,TPR@0.1%FPR,0.0044375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,34,membership_advantage@0.1%FPR,0.0034375000000000005,0.0,0.001,0.3125,15000,15000
credit_default,random_forest,neg_loss,0.02,35,AUC,0.7471710355555556,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,35,TPR@1%FPR,0.044277192982456144,-0.0100503358989954,0.01,0.06015037593984965,15000,15000
credit_default,random_forest,neg_loss,0.02,35,membership_advantage@1%FPR,0.03427719298245614,-0.0100503358989954,0.01,0.06015037593984965,15000,15000
credit_default,random_forest,neg_loss,0.02,35,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,35,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,36,AUC,0.7485917311111111,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,36,TPR@1%FPR,0.04656140350877193,-0.0100503358989954,0.01,0.11278195488721815,15000,15000
credit_default,random_forest,neg_loss,0.02,36,membership_advantage@1%FPR,0.03656140350877193,-0.0100503358989954,0.01,0.11278195488721815,15000,15000
credit_default,random_forest,neg_loss,0.02,36,TPR@0.1%FPR,0.005069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,36,membership_advantage@0.1%FPR,0.004069767441860465,0.0,0.001,0.3488372093023256,15000,15000
credit_default,random_forest,neg_loss,0.02,37,AUC,0.7473522822222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,37,TPR@1%FPR,0.04472300469483568,-0.0100503358989954,0.01,0.07042253521126754,15000,15000
credit_default,random_forest,neg_loss,0.02,37,membership_advantage@1%FPR,0.03472300469483568,-0.0100503358989954,0.01,0.07042253521126754,15000,15000
credit_default,random_forest,neg_loss,0.02,37,TPR@0.1%FPR,0.005214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,37,membership_advantage@0.1%FPR,0.004214285714285715,0.0,0.001,0.35714285714285715,15000,15000
credit_default,random_forest,neg_loss,0.02,38,AUC,0.7477657600000001,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,38,TPR@1%FPR,0.044456666666666665,-0.0100503358989954,0.01,0.06428571428571427,15000,15000
credit_default,random_forest,neg_loss,0.02,38,membership_advantage@1%FPR,0.03445666666666666,-0.0100503358989954,0.01,0.06428571428571427,15000,15000
credit_default,random_forest,neg_loss,0.02,38,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,38,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,39,AUC,0.747232408888889,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,39,TPR@1%FPR,0.04681037037037037,-0.0100503358989954,0.01,0.11851851851851858,15000,15000
credit_default,random_forest,neg_loss,0.02,39,membership_advantage@1%FPR,0.03681037037037037,-0.0100503358989954,0.01,0.11851851851851858,15000,15000
credit_default,random_forest,neg_loss,0.02,39,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,39,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,40,AUC,0.7471296399999999,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,40,TPR@1%FPR,0.04517696078431373,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,40,membership_advantage@1%FPR,0.035176960784313725,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,40,TPR@0.1%FPR,0.004553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,40,membership_advantage@0.1%FPR,0.003553191489361703,0.0,0.001,0.3191489361702128,15000,15000
credit_default,random_forest,neg_loss,0.02,41,AUC,0.7472105733333334,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,41,TPR@1%FPR,0.04382127659574468,-0.0100503358989954,0.01,0.04964539007092205,15000,15000
credit_default,random_forest,neg_loss,0.02,41,membership_advantage@1%FPR,0.03382127659574468,-0.0100503358989954,0.01,0.04964539007092205,15000,15000
credit_default,random_forest,neg_loss,0.02,41,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,41,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,42,AUC,0.7477850577777778,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,42,TPR@1%FPR,0.043286069651741296,-0.0100503358989954,0.01,0.037313432835820864,15000,15000
credit_default,random_forest,neg_loss,0.02,42,membership_advantage@1%FPR,0.033286069651741294,-0.0100503358989954,0.01,0.037313432835820864,15000,15000
credit_default,random_forest,neg_loss,0.02,42,TPR@0.1%FPR,0.004326530612244898,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,42,membership_advantage@0.1%FPR,0.0033265306122448983,0.0,0.001,0.30612244897959184,15000,15000
credit_default,random_forest,neg_loss,0.02,43,AUC,0.7489716222222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,43,TPR@1%FPR,0.043286069651741296,-0.0100503358989954,0.01,0.037313432835820864,15000,15000
credit_default,random_forest,neg_loss,0.02,43,membership_advantage@1%FPR,0.033286069651741294,-0.0100503358989954,0.01,0.037313432835820864,15000,15000
credit_default,random_forest,neg_loss,0.02,43,TPR@0.1%FPR,0.00422,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,43,membership_advantage@0.1%FPR,0.0032199999999999998,0.0,0.001,0.3,15000,15000
credit_default,random_forest,neg_loss,0.02,44,AUC,0.7477293377777777,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,44,TPR@1%FPR,0.04517696078431373,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,44,membership_advantage@1%FPR,0.035176960784313725,-0.0100503358989954,0.01,0.08088235294117654,15000,15000
credit_default,random_forest,neg_loss,0.02,44,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,44,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,45,AUC,0.7481990422222222,,,,15000,15000
credit_default,random_forest,neg_loss,0.02,45,TPR@1%FPR,0.04530862470862471,-0.0100503358989954,0.01,0.08391608391608396,15000,15000
credit_default,random_forest,neg_loss,0.02,45,membership_advantage@1%FPR,0.03530862470862471,-0.0100503358989954,0.01,0.08391608391608396,15000,15000
credit_default,random_forest,neg_loss,0.02,45,TPR@0.1%FPR,0.004673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,45,membership_advantage@0.1%FPR,0.003673913043478261,0.0,0.001,0.32608695652173914,15000,15000
credit_default,random_forest,neg_loss,0.02,46,AUC,0.7480437622222222,,,,15000,15000
