dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,18,membership_advantage@0.1%FPR,0.08600000000000001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,19,AUC,0.7628240000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,19,TPR@1%FPR,0.06319999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,19,membership_advantage@1%FPR,0.05319999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,19,TPR@0.1%FPR,0.007,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,19,membership_advantage@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,20,AUC,0.7941840000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,20,TPR@1%FPR,0.156,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,20,membership_advantage@1%FPR,0.146,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,20,TPR@0.1%FPR,0.08600000000000001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,20,membership_advantage@0.1%FPR,0.085,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,21,AUC,0.77168,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,21,TPR@1%FPR,0.025333333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,21,membership_advantage@1%FPR,0.015333333333333332,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,21,TPR@0.1%FPR,0.013333333333333334,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,21,membership_advantage@0.1%FPR,0.012333333333333335,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,22,AUC,0.734344,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,22,TPR@1%FPR,0.022,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,22,membership_advantage@1%FPR,0.011999999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,22,TPR@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,22,membership_advantage@0.1%FPR,0.0,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,23,AUC,0.791024,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,23,TPR@1%FPR,0.028,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,23,membership_advantage@1%FPR,0.018000000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,23,TPR@0.1%FPR,0.01,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,23,membership_advantage@0.1%FPR,0.009000000000000001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,24,AUC,0.7639199999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,24,TPR@1%FPR,0.036000000000000004,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,24,membership_advantage@1%FPR,0.026000000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,24,TPR@0.1%FPR,0.006,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,24,membership_advantage@0.1%FPR,0.005,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,25,AUC,0.699736,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,25,TPR@1%FPR,0.026,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,25,membership_advantage@1%FPR,0.016,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,25,TPR@0.1%FPR,0.001,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,25,membership_advantage@0.1%FPR,0.0,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,26,AUC,0.7789840000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,26,TPR@1%FPR,0.036000000000000004,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,26,membership_advantage@1%FPR,0.026000000000000002,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,26,TPR@0.1%FPR,0.0025,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,26,membership_advantage@0.1%FPR,0.0015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,27,AUC,0.75896,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,27,TPR@1%FPR,0.047,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,27,membership_advantage@1%FPR,0.037,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,27,TPR@0.1%FPR,0.0075,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,27,membership_advantage@0.1%FPR,0.0065,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,28,AUC,0.7861679999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,28,TPR@1%FPR,0.062,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,28,membership_advantage@1%FPR,0.052,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,28,TPR@0.1%FPR,0.0275,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,28,membership_advantage@0.1%FPR,0.0265,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,29,AUC,0.764056,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,29,TPR@1%FPR,0.006666666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,29,membership_advantage@1%FPR,-0.003333333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,29,TPR@0.1%FPR,0.0006666666666666666,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,29,membership_advantage@0.1%FPR,-0.0003333333333333334,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,30,AUC,0.747808,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,30,TPR@1%FPR,0.052000000000000005,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,30,membership_advantage@1%FPR,0.042,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,30,TPR@0.1%FPR,0.016,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,30,membership_advantage@0.1%FPR,0.015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,31,AUC,0.719144,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,31,TPR@1%FPR,0.045,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,31,membership_advantage@1%FPR,0.034999999999999996,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,31,TPR@0.1%FPR,0.015,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,31,membership_advantage@0.1%FPR,0.013999999999999999,0.25
