dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,8,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,8,AUC,0.7344320000000001,
adult_income,random_forest_reference_centered,ref_logit_margin,250,8,TPR@1%FPR,0.02,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,8,membership_advantage@1%FPR,0.01,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,8,TPR@0.1%FPR,0.008,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,8,membership_advantage@0.1%FPR,0.007,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,8,AUC,0.7767759999999999,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,8,TPR@1%FPR,0.052,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,8,membership_advantage@1%FPR,0.041999999999999996,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,8,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,8,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,9,AUC,0.7380239999999999,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,9,TPR@1%FPR,0.068,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,9,membership_advantage@1%FPR,0.058,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,9,TPR@0.1%FPR,0.06,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,9,membership_advantage@0.1%FPR,0.059,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,9,AUC,0.734776,
adult_income,random_forest_reference_centered,ref_logit_margin,250,9,TPR@1%FPR,0.024,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,9,membership_advantage@1%FPR,0.014,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,9,TPR@0.1%FPR,0.02,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,9,membership_advantage@0.1%FPR,0.019,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,9,AUC,0.7814399999999999,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,9,TPR@1%FPR,0.276,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,9,membership_advantage@1%FPR,0.266,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,9,TPR@0.1%FPR,0.016,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,9,membership_advantage@0.1%FPR,0.015,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,10,AUC,0.742384,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,10,TPR@1%FPR,0.068,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,10,membership_advantage@1%FPR,0.058,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,10,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,10,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,10,AUC,0.7176799999999999,
adult_income,random_forest_reference_centered,ref_logit_margin,250,10,TPR@1%FPR,0.082,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,10,membership_advantage@1%FPR,0.07200000000000001,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,10,TPR@0.1%FPR,0.024,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,10,membership_advantage@0.1%FPR,0.023,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,10,AUC,0.7668,
