dataset,model,attack_score,metric,value,threshold,empirical_fpr,tie_fraction,n_members,n_nonmembers
diabetes_readmission,hist_gradient_boosting,neg_loss,AUC,0.5068766792214405,,,,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,TPR@1%FPR,0.009665900202425172,-0.004334633704274893,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,membership_advantage@1%FPR,-0.00033409979757482826,-0.004334633704274893,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,TPR@0.1%FPR,0.0012075054536878722,-0.003202242311090231,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_loss,membership_advantage@0.1%FPR,0.00020750545368787218,-0.003202242311090231,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,confidence,AUC,0.5000452734230229,,,,50883,50883
diabetes_readmission,hist_gradient_boosting,confidence,TPR@1%FPR,0.009665900202425172,0.995674729347229,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,confidence,membership_advantage@1%FPR,-0.00033409979757482826,0.995674729347229,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,confidence,TPR@0.1%FPR,0.0012075054536878722,0.9968028664588928,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,confidence,membership_advantage@0.1%FPR,0.00020750545368787218,0.9968028664588928,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_entropy,AUC,0.5000452734230229,,,,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_entropy,TPR@1%FPR,0.009665900202425172,-0.027859466150403023,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_entropy,membership_advantage@1%FPR,-0.00033409979757482826,-0.027859466150403023,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_entropy,TPR@0.1%FPR,0.0012075054536878722,-0.021561075001955032,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,neg_entropy,membership_advantage@0.1%FPR,0.00020750545368787218,-0.021561075001955032,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,modified_entropy,AUC,0.5068766788352028,,,,50883,50883
diabetes_readmission,hist_gradient_boosting,modified_entropy,TPR@1%FPR,0.009665900202425172,-3.749676761799492e-05,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,modified_entropy,membership_advantage@1%FPR,-0.00033409979757482826,-3.749676761799492e-05,0.01,0.8300000000000315,50883,50883
diabetes_readmission,hist_gradient_boosting,modified_entropy,TPR@0.1%FPR,0.0012075054536878722,-2.047590896836482e-05,0.001,0.4415000000000006,50883,50883
diabetes_readmission,hist_gradient_boosting,modified_entropy,membership_advantage@0.1%FPR,0.00020750545368787218,-2.047590896836482e-05,0.001,0.4415000000000006,50883,50883
diabetes_readmission,extra_trees,neg_loss,AUC,0.9982017569718766,,,,50883,50883
diabetes_readmission,extra_trees,neg_loss,TPR@1%FPR,1.0,-0.005012542009353638,0.01,0.984380664652568,50883,50883
diabetes_readmission,extra_trees,neg_loss,membership_advantage@1%FPR,0.99,-0.005012542009353638,0.01,0.984380664652568,50883,50883
diabetes_readmission,extra_trees,neg_loss,TPR@0.1%FPR,0.27804918032786885,0.0,0.001,0.27804918032786885,50883,50883
diabetes_readmission,extra_trees,neg_loss,membership_advantage@0.1%FPR,0.27704918032786885,0.0,0.001,0.27804918032786885,50883,50883
diabetes_readmission,extra_trees,confidence,AUC,0.9981821040426075,,,,50883,50883
diabetes_readmission,extra_trees,confidence,TPR@1%FPR,1.0,0.9950000047683716,0.01,0.9496480938416423,50883,50883
diabetes_readmission,extra_trees,confidence,membership_advantage@1%FPR,0.99,0.9950000047683716,0.01,0.9496480938416423,50883,50883
diabetes_readmission,extra_trees,confidence,TPR@0.1%FPR,0.27504324324324325,1.0,0.001,0.27504324324324325,50883,50883
diabetes_readmission,extra_trees,confidence,membership_advantage@0.1%FPR,0.27404324324324325,1.0,0.001,0.27504324324324325,50883,50883
diabetes_readmission,extra_trees,neg_entropy,AUC,0.9981821040426075,,,,50883,50883
diabetes_readmission,extra_trees,neg_entropy,TPR@1%FPR,1.0,-0.031479064375162125,0.01,0.9496480938416423,50883,50883
diabetes_readmission,extra_trees,neg_entropy,membership_advantage@1%FPR,0.99,-0.031479064375162125,0.01,0.9496480938416423,50883,50883
diabetes_readmission,extra_trees,neg_entropy,TPR@0.1%FPR,0.27504324324324325,-2.7631020735330303e-11,0.001,0.27504324324324325,50883,50883
diabetes_readmission,extra_trees,neg_entropy,membership_advantage@0.1%FPR,0.27404324324324325,-2.7631020735330303e-11,0.001,0.27504324324324325,50883,50883
diabetes_readmission,extra_trees,modified_entropy,AUC,0.9982017569718766,,,,50883,50883
diabetes_readmission,extra_trees,modified_entropy,TPR@1%FPR,1.0,-5.0125418056268245e-05,0.01,0.984380664652568,50883,50883
diabetes_readmission,extra_trees,modified_entropy,membership_advantage@1%FPR,0.99,-5.0125418056268245e-05,0.01,0.984380664652568,50883,50883
diabetes_readmission,extra_trees,modified_entropy,TPR@0.1%FPR,0.27804918032786885,-1.999933577551698e-24,0.001,0.27804918032786885,50883,50883
diabetes_readmission,extra_trees,modified_entropy,membership_advantage@0.1%FPR,0.27704918032786885,-1.999933577551698e-24,0.001,0.27804918032786885,50883,50883
diabetes_readmission,small_mlp,neg_loss,AUC,0.5103011613019532,,,,50883,50883
diabetes_readmission,small_mlp,neg_loss,TPR@1%FPR,0.011300434329736847,-0.004691981244832277,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,neg_loss,membership_advantage@1%FPR,0.0013004343297368468,-0.004691981244832277,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,neg_loss,TPR@0.1%FPR,0.0016704989878741426,-0.0010045446688309312,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,neg_loss,membership_advantage@0.1%FPR,0.0006704989878741426,-0.0010045446688309312,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,confidence,AUC,0.4998369955541372,,,,50883,50883
diabetes_readmission,small_mlp,confidence,TPR@1%FPR,0.010887722815085588,0.9955208897590637,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,confidence,membership_advantage@1%FPR,0.0008877228150855881,0.9955208897590637,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,confidence,TPR@0.1%FPR,0.0012774404024919915,0.9992685317993164,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,confidence,membership_advantage@0.1%FPR,0.00027744040249199145,0.9992685317993164,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,neg_entropy,AUC,0.49983699536101844,,,,50883,50883
diabetes_readmission,small_mlp,neg_entropy,TPR@1%FPR,0.010887722815085588,-0.028693662956357002,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,neg_entropy,membership_advantage@1%FPR,0.0008877228150855881,-0.028693662956357002,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,neg_entropy,TPR@0.1%FPR,0.0012774404024919915,-0.006012854166328907,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,neg_entropy,membership_advantage@0.1%FPR,0.00027744040249199145,-0.006012854166328907,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,modified_entropy,AUC,0.5103011613019532,,,,50883,50883
diabetes_readmission,small_mlp,modified_entropy,TPR@1%FPR,0.011300434329736847,-4.392627306515351e-05,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,modified_entropy,membership_advantage@1%FPR,0.0013004343297368468,-4.392627306515351e-05,0.01,0.8300000000000315,50883,50883
diabetes_readmission,small_mlp,modified_entropy,TPR@0.1%FPR,0.0016704989878741426,-2.0172276435914682e-06,0.001,0.8830000000000012,50883,50883
diabetes_readmission,small_mlp,modified_entropy,membership_advantage@0.1%FPR,0.0006704989878741426,-2.0172276435914682e-06,0.001,0.8830000000000012,50883,50883
