dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,extra_trees,neg_entropy,1000,TPR@1%FPR,50,0.03818454412903911,0.002110621358844077,0.0347391442078074,0.03816793893129771,0.04179240324267783,0.007053259034870425,0.03389830508474576,0.04201680672268908,
adult_income,extra_trees,neg_entropy,1000,membership_advantage@0.1%FPR,50,0.0028184544129039113,0.00021106213588440763,0.0024739144207807403,0.002816793893129771,0.0031792403242677826,0.0007053259034870423,0.0023898305084745766,0.0032016806722689082,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_entropy,1000,membership_advantage@1%FPR,50,0.028184544129039105,0.002110621358844077,0.024739144207807397,0.02816793893129771,0.031792403242677826,0.007053259034870429,0.02389830508474576,0.03201680672268908,
adult_income,extra_trees,neg_entropy,2000,AUC,50,0.8684697175000001,0.004635522484394032,0.85860341875,0.868940625,0.87712025625,0.018516837499999994,0.8565,0.8785,
adult_income,extra_trees,neg_entropy,2000,TPR@0.1%FPR,50,0.0038082911200515513,0.00013257319108476228,0.0035382925070909566,0.003820442835666224,0.004071901669758813,0.0005336091626678562,0.0034843205574912896,0.00411522633744856,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_entropy,2000,TPR@1%FPR,50,0.03808291120051551,0.0013257319108476227,0.03538292507090957,0.03820442835666224,0.04071901669758813,0.005336091626678557,0.0348432055749129,0.0411522633744856,
adult_income,extra_trees,neg_entropy,2000,membership_advantage@0.1%FPR,50,0.002808291120051551,0.00013257319108476228,0.0025382925070909566,0.002820442835666224,0.003071901669758813,0.0005336091626678562,0.0024843205574912896,0.00311522633744856,tail_resolution_warning: expected false positives < 5
adult_income,extra_trees,neg_entropy,2000,membership_advantage@1%FPR,50,0.02808291120051551,0.0013257319108476227,0.02538292507090957,0.028204428356662238,0.030719016697588128,0.005336091626678557,0.024843205574912895,0.031152263374485595,
adult_income,extra_trees,neg_entropy,5000,AUC,50,0.8680317516000001,0.002236035543202923,0.8640934665,0.8680500000000001,0.872395057,0.008301590500000011,0.86212772,0.8728,
adult_income,extra_trees,neg_entropy,5000,TPR@0.1%FPR,50,0.0037916968657951177,6.367587415437558e-05,0.003686006637168142,0.003789314678245687,0.003921942595368248,0.00023593595820010612,0.003630355846042121,0.003930817610062893,
adult_income,extra_trees,neg_entropy,5000,TPR@1%FPR,50,0.037916968657951175,0.0006367587415437563,0.03686006637168142,0.037893146782456866,0.039219425953682475,0.002359359582001057,0.03630355846042121,0.03930817610062893,
adult_income,extra_trees,neg_entropy,5000,membership_advantage@0.1%FPR,50,0.0027916968657951177,6.367587415437558e-05,0.002686006637168142,0.002789314678245687,0.0029219425953682476,0.00023593595820010568,0.002630355846042121,0.002930817610062893,
